controller,time_s,target_x_px,target_y_px,end_effector_x_px,end_effector_y_px,target_error_px,q_error_norm_rad,sliding_norm,tracking_lyapunov,augmented_lyapunov,clearance_px,reference_clearance_px,collision,saturated,q1,q2,q3,dq1,dq2,dq3,q_d1,q_d2,q_d3,dq_d1,dq_d2,dq_d3,dq_r1,dq_r2,dq_r3,ddq_r1,ddq_r2,ddq_r3,tau1,tau2,tau3,tau_raw1,tau_raw2,tau_raw3,inertia_hat1,inertia_hat2,inertia_hat3,damping_hat1,damping_hat2,damping_hat3,bias_hat1,bias_hat2,bias_hat3,mass_hat1,mass_hat2,mass_hat3,disturbance1,disturbance2,disturbance3
adaptive_simp,1.4000000000000001,126.84270561194607,29.067407967218966,174.0050682860964,-56.113668682586365,97.36582702482477,1.4495091862933966,31.456660016680527,495.8112681430881,539.4328934368604,1000000.0,1000000.0,0,1,-0.28094128364255955,0.3483381441671489,-1.180019093941062,-8.924079155918902,15.0,-6.09708737254484,0.7304697201074526,-0.531429494065673,-1.7315021538446094,0.4914333769230433,-0.8582140237249287,-1.0321122499783577,0.4914333769230433,-0.8582140237249287,-1.0321122499783577,-0.2021306445297355,-0.44972005129091386,0.46103809271149654,80.0,-60.0,3.1441520968696652,1060.274919865413,-231.2257712897498,3.1441520968696652,3.489394092437591,0.6099905056841949,0.04000000000000001,0.08053750910429416,0.0,0.0,0.0,0.0,0.0,2.82637873521344,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.41,126.14345587833039,29.203165228082888,171.85430736291852,-60.814897129176885,100.95906840894274,1.4413326723945645,12.576750880321798,80.1260512890936,165.3851063449666,1000000.0,1000000.0,0,1,-0.2890911905081861,0.3129679447201257,-1.1937982708814916,7.44702701417533,-15.0,4.259871433305614,0.73536384081223,-0.5400566063080512,-1.7417771725351219,0.48941207047774593,-0.8627112242378379,-1.0275018690512427,0.48941207047774593,-0.8627112242378379,-1.0275018690512427,-0.20028988354774957,-0.46399636858076576,0.45705867099377073,-77.38460844895242,60.0,-5.218601932326547,-77.38460844895242,135.70374976612345,-5.218601932326547,3.495201030298091,0.6073075106266482,0.04000000000000001,0.0,0.0,0.013714040725246105,0.0,0.0,0.0,2.8595121383296838,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.42,125.44096512861083,29.337491539693694,172.06662664681537,-59.481897751281636,100.31368912582171,1.4853115956323562,32.415922850557685,526.4991023947139,574.3306871474379,1000000.0,1000000.0,0,1,-0.30258190914975414,0.3580606829985964,-1.2075730580173951,-9.778850213515412,15.0,-5.5930120589780365,0.740237932528653,-0.5487301181872875,-1.7520064853585349,0.48740917164226844,-0.8673511879236455,-1.022931282341305,0.48740917164226844,-0.8673511879236455,-1.022931282341305,-0.19844360233907676,-0.4784977542886981,0.45366223465803657,80.0,-60.0,2.671250169733587,1126.582058872466,-230.9109800338761,2.671250169733587,3.4782722747898496,0.6046106994697468,0.04000000000000001,0.12238948245281928,0.0,0.0,0.0,0.0,0.0,2.865075359358016,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.43,124.7352677846936,29.47038032008899,169.3214553503013,-65.53775483544509,104.9498635890861,1.484213607805771,12.574300658316142,80.1579635396628,166.3427082866037,1000000.0,1000000.0,0,1,-0.3195687442492652,0.3231622321922911,-1.2200588608477378,6.527683276349499,-15.0,3.9810485480449143,0.7450921798848418,-0.5574514798419528,-1.762190431958482,0.48542473561887767,-0.8721361654665325,-1.0183946599947247,0.48542473561887767,-0.8721361654665325,-1.0183946599947247,-0.19658445611210884,-0.4932246320652922,0.450856690592194,0.6102434494673759,60.0,-5.053288987040304,0.6102434494673759,132.7609871774054,-5.053288987040304,3.484890818255379,0.6021539986026772,0.04000000000000001,0.0,0.0,0.02444855175032217,0.0,0.0,0.0,2.899957528396082,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.44,124.02639842560733,29.601825057745124,169.15570967008532,-65.14421630285194,104.94506699652415,1.480493106615357,27.409876596430628,376.74659743514553,420.17858339571126,1000000.0,1000000.0,0,1,-0.31083268574464507,0.3114996439108797,-1.2280374168452406,-4.77529079214141,12.685904397482302,-5.7666404239169,0.7499267687954192,-0.5662221639598246,-1.7723292928893701,0.4834588910577566,-0.8770684117871854,-1.0138860930888027,0.4834588910577566,-0.8770684117871854,-1.0138860930888027,-0.1947047804162827,-0.5081769964200289,0.44865098807538306,80.0,-60.0,2.6121622226257437,786.2414145862599,-200.01722612872925,2.6121622226257437,3.4848184049192,0.6005782269261261,0.04000000000000001,0.15027871533411463,0.0,0.0,0.0,0.0,0.0,2.907676258647936,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.45,123.31439178580882,29.73181931189625,169.30340741485352,-63.62014002651014,104.06525775131678,1.4299066757912218,15.357187813206941,118.94392531579204,219.32055589942382,1000000.0,1000000.0,0,1,-0.2723007101528214,0.2514034275950259,-1.228526361040839,12.770055172279019,-15.0,7.5053984464726735,0.7547418872279552,-0.5750436657773386,-1.7824232887214506,0.48151184325359375,-0.8821501817513857,-1.009399583208049,0.48151184325359375,-0.8821501817513857,-1.009399583208049,-0.19279658381486375,-0.523354328387049,0.44705512865130803,-80.0,60.0,-7.952741758473752,-449.24687798936134,135.48998518120897,-7.952741758473752,3.496905600583732,0.6004815129035542,0.04000000000000001,0.0,0.0,0.019899650494785103,0.0,0.0,0.0,2.934350462876145,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.46,122.59928275348092,29.860356712849924,173.2932229755018,-53.36488390621381,97.4490443838978,1.4538451027731039,29.73009111311512,442.995991588492,477.1937021390902,1000000.0,1000000.0,0,1,-0.23990092907304872,0.30664616065782413,-1.225300366637831,-5.890301429506129,15.0,-5.495522248006233,0.7595377260021099,-0.5839175030276911,-1.792472579040666,0.4795838774154451,-0.8873837250352562,-1.0049290319215358,0.4795838774154451,-0.8873837250352562,-1.0049290319215358,-0.190851540582615,-0.5387555059121363,0.44608017368386044,80.0,-60.0,2.498095513236108,844.3757460826771,-228.7775482689304,2.498095513236108,3.487954557474139,0.6010540407734175,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.930918172943935,2.998401618245741,3.0,0.0,0.0,0.0
adaptive_simp,1.47,121.88110636882317,29.987430962299218,173.35780919543194,-52.348604552802705,97.10341743853878,1.4220037516341004,14.937040833681955,112.5686417683718,212.48322395929546,1000000.0,1000000.0,0,1,-0.21272514521074637,0.2632822632487235,-1.2240881356352715,11.50863252124373,-15.0,7.027540095093116,0.7643144796222061,-0.5928452158286346,-1.8024772613425128,0.47767536200961896,-0.8927712800943776,-1.0004682301846972,0.47767536200961896,-0.8927712800943776,-1.0004682301846972,-0.18886098368592896,-0.5543787084753005,0.44573824908513693,-80.0,60.0,-7.37455216189809,-378.4533388166761,133.90756835852775,-7.37455216189809,3.498791805010497,0.6013587811621777,0.04000000000000001,0.0,0.0,0.032454600956838296,0.0,0.0,0.0,2.958986665762975,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.48,121.1598978223347,30.113035833631336,175.95083766558582,-44.060175247029164,92.21557531633678,1.4538331400002709,30.353855241487306,461.73507941006477,497.3668230396943,1000000.0,1000000.0,0,1,-0.19200179735716016,0.31742832023219947,-1.225126181749708,-6.9616301956402165,15.0,-5.790017922051598,0.7690723471439336,-0.6018283665004258,-1.8124373698194514,0.4757867521727597,-0.8983150671791306,-0.9960108476938458,0.4757867521727597,-0.8983150671791306,-0.9960108476938458,-0.1868158983152124,-0.5702213154927471,0.44604254660205456,80.0,-60.0,2.8160312283731104,905.8290000187375,-230.63839340151415,2.8160312283731104,3.487998574831389,0.6011537242453496,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.956810940837761,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.49,120.43569245309,30.237165172232707,175.2836012776736,-45.09120045024448,93.18076931311224,1.4284136868854356,13.899215205138391,97.61427448981594,194.00375714921842,1000000.0,1000000.0,0,1,-0.17670602787944256,0.2757838681999325,-1.230128646687615,10.196557318034627,-15.0,5.962295817298694,0.7738115330758295,-0.6108685393037665,-1.8223528740417296,0.47391859318960755,-0.904017280334058,-0.9915504222278253,0.47391859318960755,-0.904017280334058,-0.9915504222278253,-0.18470691627803237,-0.5862797980430434,0.44700732098414964,-80.0,60.0,-6.498657171339354,-295.652407967003,131.7282679577083,-6.498657171339354,3.496153173352013,0.6001644600222737,0.04000000000000001,0.0,0.0,0.031240180842393897,0.0,0.0,0.0,2.9863614008138972,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.5,119.70852574700726,30.35981289579059,176.75336230034878,-39.11183562628599,89.8911749048392,1.4657887863721488,31.150626001698676,486.25501853197994,524.3452367260131,1000000.0,1000000.0,0,1,-0.1681352435952328,0.32868380323500324,-1.2385752678762678,-8.082718097244864,15.0,-6.141506704576704,0.7785322483160977,-0.6199673400869115,-1.8322236775319094,0.4720715240268272,-0.9098800783144885,-0.9870803490179838,0.4720715240268272,-0.9098800783144885,-0.9870803490179838,-0.18252431158094495,-0.6025496035089839,0.4486478822390172,80.0,-60.0,3.1353859762333887,977.2407809796266,-231.49804612039458,3.1353859762333887,3.4817719190983984,0.5984901230684999,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.9859833840084655,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.51,118.97843333510954,30.480972994591056,175.44134168989336,-42.281868925966506,92.10044073855872,1.4460659253467192,12.911413469788995,84.39785222414879,177.24975942701764,1000000.0,1000000.0,0,1,-0.16487876843422766,0.28814158397739975,-1.2497600387923344,8.905227211833063,-15.0,4.9893901881300815,0.7832347111252078,-0.629126395830407,-1.8420496162338653,0.4702462809110178,-0.9159055743495783,-0.9825938701955936,0.4702462809110178,-0.9159055743495783,-0.9825938701955936,-0.18025799757092065,-0.6190250327463787,0.450980582098337,-80.0,60.0,-5.767602008912523,-205.69030538502247,128.9461281179419,-5.767602008912523,3.4866943690481045,0.5962655152901107,0.04000000000000001,0.0,0.0,0.024015064298517363,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.52,118.24545099177902,30.600639531813513,176.14184898272447,-38.62804730403859,90.24745969467747,1.4892748775717588,32.1132928827076,516.7407597157624,558.0455527468284,1000000.0,1000000.0,0,1,-0.1683584466641146,0.3398830643676556,-1.2631556136222832,-9.203871395670832,15.0,-6.117388554109119,0.7879191481345611,-0.6383473540771774,-1.8518304568776114,0.46844370093530857,-0.9220958246770421,-0.9780840643746103,0.46844370093530857,-0.9220958246770421,-0.9780840643746103,-0.17789752603709075,-0.6356991094522924,0.45402279369679555,80.0,-60.0,3.10819493523047,1054.5062096135416,-231.4679976123342,3.10819493523047,3.4697428921074005,0.5935903019081947,0.04000000000000001,0.04658118931722086,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.53,117.5096146330038,30.718806643821583,174.26746047844154,-43.80268776377078,93.67446927394514,1.4763158398198015,12.351029684075396,77.36372135790722,168.10214103594228,1000000.0,1000000.0,0,1,-0.17682050410483274,0.2999965834859437,-1.2769633154019615,7.6766070215046165,-15.0,4.372420398968498,0.7925857953913105,-0.6476318822348928,-1.8615658952419878,0.46666472567493766,-0.928452815771565,-0.9735438364376423,0.46666472567493766,-0.928452815771565,-0.9735438364376423,-0.17543208872056182,-0.6525634414614179,0.45779288336088575,-80.0,60.0,-5.328295286114717,-112.2503613220131,125.86765876400122,-5.328295286114717,3.4729623077217613,0.590820845792832,0.04000000000000001,0.0,0.0,0.022862025103188705,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
adaptive_simp,1.54,116.77096031461829,30.835468540450414,174.449169349207,-42.29672090759286,93.14017892887152,1.5264138825220321,33.216496201381595,552.8327796185771,598.122725160791,1000000.0,1000000.0,0,1,-0.1917865000482526,0.35066990339660986,-1.2912432050360025,-10.272541231660101,15.0,-5.656793349808515,0.7972348994391876,-0.6569816667367547,-1.871255554318028,0.46491040478773205,-0.9349784501861792,-0.9689659076040334,0.46491040478773205,-0.9349784501861792,-0.9689659076040334,-0.1728505217209464,-0.6696080737756627,0.46231017328544066,80.0,-60.0,2.6748797450633433,1134.566563018504,-231.1025939613971,2.6748797450633433,3.4551721382561214,0.5879444907062833,0.04000000000000001,0.09534809200609887,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0
