controller,time_s,target_x_px,target_y_px,end_effector_x_px,end_effector_y_px,target_error_px,q_error_norm_rad,sliding_norm,tracking_lyapunov,augmented_lyapunov,clearance_px,reference_clearance_px,collision,saturated,q1,q2,q3,dq1,dq2,dq3,q_d1,q_d2,q_d3,dq_d1,dq_d2,dq_d3,dq_r1,dq_r2,dq_r3,ddq_r1,ddq_r2,ddq_r3,tau1,tau2,tau3,tau_raw1,tau_raw2,tau_raw3,inertia_hat1,inertia_hat2,inertia_hat3,damping_hat1,damping_hat2,damping_hat3,bias_hat1,bias_hat2,bias_hat3,mass_hat1,mass_hat2,mass_hat3,disturbance1,disturbance2,disturbance3
backstepping_simp,3.69,-41.760220165044885,18.549765179243263,-38.80736938426459,19.025569887500772,2.9909392929236818,0.029925374937257117,0.056728209799928556,0.0020568089261200633,,1000000.0,1000000.0,0,0,1.869525860144229,-3.035157192351116,-1.9095169681541002,0.4697829829254869,-0.5556611168798246,0.01760188643810634,1.869380054451364,-3.0332802754310384,-1.9393830691502207,0.4679448203441423,-0.5767498546691915,0.25967805456327353,0.4679448203441423,-0.5767498546691915,0.25967805456327353,-0.23116014337905,0.5989533635351263,-0.17996196766215666,-1.6776542394241123,0.7336681935018233,-0.5741405054246157,-1.6776542394241123,0.7336681935018233,-0.5741405054246157,0.13260604321123887,0.09612754400794812,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.7,-42.20291777838787,18.341551959054662,-39.266022694445255,18.90201800769956,2.9898954707096252,0.02757033680636572,0.04521423659523367,0.001402225331253106,,1000000.0,1000000.0,0,0,1.874205311893057,-3.040688357892785,-1.9092869574203928,0.4667479721263458,-0.5502180633343414,0.0276935049313202,1.8740363866404675,-3.0389878786413766,-1.9368042848013542,0.4656332189103518,-0.5707603210338402,0.25787843488665196,0.4656332189103518,-0.5707603210338402,0.25787843488665196,-0.23203485118690192,0.6006978585661127,-0.17702477102371494,-1.7142815621185268,0.7305989410455345,-0.5741459797649975,-1.7142815621185268,0.7305989410455345,-0.5741459797649975,0.1327222662390526,0.09613665592628344,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.71,-42.640607469208774,18.1324400064899,-39.71964302258493,18.773222584106648,2.990423985025817,0.025331359543067162,0.034368837963917674,0.0009114473996450843,,1000000.0,1000000.0,0,0,1.878854987212545,-3.0461652815671463,-1.9089587635291347,0.46382184085775746,-0.5448173647913422,0.037236217376182434,1.878669515344452,-3.0446354120658583,-1.9342432029295902,0.4633128703984828,-0.5647533424481791,0.2561081871764148,0.4633128703984828,-0.5647533424481791,0.2561081871764148,-0.23280666778126013,0.6024747763507476,-0.17413155365578747,-1.7507636906193573,0.7277830879166908,-0.574147982037556,-1.7507636906193573,0.7277830879166908,-0.574147982037556,0.13284468820420242,0.09614965866620356,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.72,-43.07326779080033,17.922439567992818,-40.16829606383247,18.639393651489982,2.9921370109548593,0.023202875000874104,0.02425722478706177,0.0005633931813381161,,1000000.0,1000000.0,0,0,1.8834759128727825,-3.05158832871208,-1.9085377158606387,0.4609922025181747,-0.5394474215567737,0.04626212099336511,1.883279363381659,-3.050222698012705,-1.9316995342131915,0.4609848037206702,-0.5587285946846716,0.25436687163985694,0.4609848037206702,-0.5587285946846716,0.25436687163985694,-0.2334797680463352,0.6042804353955877,-0.17128317149695538,-1.7870869071417474,0.7252056034500929,-0.5741474712589326,-1.7870869071417474,0.7252056034500929,-0.5741474712589326,0.13297315003959023,0.0961663423849301,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.73,-43.50087754289332,17.711560933542884,-40.61203488597617,18.50073055566456,2.9946954083685706,0.02117962338445746,0.015153431373610273,0.00033910146455108674,,1000000.0,1000000.0,0,0,1.8880689974901514,-3.0569577543602477,-1.9080288352876424,0.4582478022771066,-0.5340977756083821,0.054800830795382977,1.8878658634420606,-3.0557495559160124,-1.9291729938139426,0.45865000604020684,-0.5526857903307157,0.2526540399248874,0.45865000604020684,-0.5526857903307157,0.2526540399248874,-0.2340581513683826,0.6061112904641175,-0.16848020020179266,-1.8232379218101054,0.7228526016814835,-0.5741452205192303,-1.8232379218101054,0.7228526016814835,-0.5741452205192303,0.13310748933414315,0.09618650971357158,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.74,-43.923415772695506,17.49981443615098,-41.05090122200316,18.35742284248092,2.9978045337458235,0.01925662956785837,0.008502463595934418,0.0002215548347569536,,1000000.0,1000000.0,0,0,1.892635042459819,-3.062273714292622,-1.9074368578108432,0.4555784412924722,-0.5287590372457942,0.0628797164555789,1.8924289576873257,-3.061215802690273,-1.9266633014347139,0.456309424526523,-0.5466246774260746,0.25096923792286946,0.456309424526523,-0.5466246774260746,0.25096923792286946,-0.23454564144553824,0.6079639281382221,-0.1657229572151031,-1.8592039070811266,0.7207112931009315,-0.5741418397671131,-1.8592039070811266,0.7207112931009315,-0.5741418397671131,0.1332475400750663,0.09620997476425086,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.75,-44.34086177591813,17.287210451353122,-41.48492666072742,18.209651050330304,3.0012100960813726,0.017429182006076713,0.009340909376140847,0.00019551448668711215,,1000000.0,1000000.0,0,0,1.8971747521454247,-3.067536275367557,-1.9067662559374676,0.4529749038575129,-0.5234228136124502,0.07052411672569031,1.8969685973684465,-3.06662125307172,-1.9241701813512067,0.45396396811206763,-0.5405450381446923,0.24931200835071843,0.45396396811206763,-0.5405450381446923,0.24931200835071843,-0.23494588694669138,0.6098350622358861,-0.1630115225896095,-1.894972524235612,0.7187699348727629,-0.5741377963369287,-1.894972524235612,0.7187699348727629,-0.5741377963369287,0.1333931324691134,0.09623656223439123,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.7600000000000002,-44.75319509779057,17.073759396702023,-41.91413374202956,18.05758741619982,3.0046941531085096,0.015692814053573333,0.015762870543048205,0.0002473662503384628,,1000000.0,1000000.0,0,0,1.9016887433560479,-3.072745425145951,-1.9060212580189075,0.45042888763986955,-0.5180816394472334,0.07775753312545146,1.9014847424608723,-3.0719657199469435,-1.9216933624199584,0.4516145092426007,-0.5344466875223335,0.24768189312482233,0.4516145092426007,-0.5344466875223335,0.24768189312482233,-0.2352623629060635,0.6117215291322142,-0.16034575857998,-1.9305319429619328,0.7170177801816761,-0.5741334333811627,-1.9305319429619328,0.7170177801816761,-0.5741334333811627,0.13354409283413243,0.0962661065986033,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.77,-45.16039553406253,16.85947173125667,-42.338536962902836,17.90139650447421,3.0080713137610045,0.014043287574873727,0.023081176520321125,0.00036497731773641297,,1000000.0,1000000.0,0,0,1.9061775541419212,-3.0779010808361633,-1.9052058657463724,0.44793293711674453,-0.5127289103395076,0.08460180458893504,1.9059773613170075,-3.0772490146692535,-1.919232578064568,0.4492618856135401,-0.5283294722310113,0.24607843553902253,0.4492618856135401,-0.5283294722310113,0.24607843553902253,-0.23549837275646524,0.6136202830232862,-0.1577253280546448,-1.965870854933504,0.7154450272580279,-0.5741289863707325,-1.965870854933504,0.7154450272580279,-0.5741289863707325,0.13370024355286309,0.09629845137943131,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
backstepping_simp,3.7800000000000002,-45.56244313199416,16.644357955069758,-42.75814370017238,17.741235766881182,3.01118518815435,0.012476578844797718,0.030322620648510254,0.0005375631713319572,,1000000.0,1000000.0,0,0,1.9106416519410923,-3.083003097584754,-1.9043238699869764,0.4454803802617654,-0.5073588186897672,0.0910772646892907,1.9104464303358668,-3.0824709473632614,-1.9167875662419833,0.4469069018859754,-0.5221932694007785,0.24450118225847609,0.4469069018859754,-0.5221932694007785,0.24450118225847609,-0.2356570509024214,0.6155283911699838,-0.1551497117618983,-2.000978482173954,0.7140427685436183,-0.5741245978215622,-2.000978482173954,0.7140427685436183,-0.5741245978215622,0.13386140308162311,0.0963334484889907,0.008,,,,,,,1.0,0.7,0.6,0.0,0.0,0.0
